mode,domain,threshold,coverage,accuracy,risk,n
MEM,battery,0.7000000000000001,0.0,0.0,1.0,0
MEM,battery,0.72,0.0,0.0,1.0,0
MEM,battery,0.74,0.0,0.0,1.0,0
MEM,battery,0.76,0.0,0.0,1.0,0
MEM,battery,0.78,0.0,0.0,1.0,0
MEM,battery,0.8,0.0,0.0,1.0,0
MEM,battery,0.8200000000000001,0.0,0.0,1.0,0
MEM,battery,0.84,0.0,0.0,1.0,0
MEM,battery,0.86,0.0,0.0,1.0,0
MEM,battery,0.88,0.0,0.0,1.0,0
MEM,battery,0.9,0.0,0.0,1.0,0
MEM,battery,0.92,0.0,0.0,1.0,0
MEM,battery,0.9400000000000001,0.0,0.0,1.0,0
MEM,battery,0.96,0.0,0.0,1.0,0
MEM,battery,0.98,0.0,0.0,1.0,0
MEM,battery,1.0,0.0,0.0,1.0,0
MEM,lexmark,0.0,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.02,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.04,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.06,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.08,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.1,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.12,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.14,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.16,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.18,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.2,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.22,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.24,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.26,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.28,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.3,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.32,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.34,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.36,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.38,1.0,0.37606837606837606,0.6239316239316239,936
MEM,lexmark,0.4,0.1955128205128205,0.9672131147540983,0.032786885245901676,183
MEM,lexmark,0.42,0.1891025641025641,1.0,0.0,177
MEM,lexmark,0.44,0.0,0.0,1.0,0
MEM,lexmark,0.46,0.0,0.0,1.0,0
MEM,lexmark,0.48,0.0,0.0,1.0,0
MEM,lexmark,0.5,0.0,0.0,1.0,0
MEM,lexmark,0.52,0.0,0.0,1.0,0
MEM,lexmark,0.54,0.0,0.0,1.0,0
MEM,lexmark,0.56,0.0,0.0,1.0,0
MEM,lexmark,0.58,0.0,0.0,1.0,0
MEM,lexmark,0.6,0.0,0.0,1.0,0
MEM,lexmark,0.62,0.0,0.0,1.0,0
MEM,lexmark,0.64,0.0,0.0,1.0,0
MEM,lexmark,0.66,0.0,0.0,1.0,0
MEM,lexmark,0.68,0.0,0.0,1.0,0
MEM,lexmark,0.7000000000000001,0.0,0.0,1.0,0
MEM,lexmark,0.72,0.0,0.0,1.0,0
MEM,lexmark,0.74,0.0,0.0,1.0,0
MEM,lexmark,0.76,0.0,0.0,1.0,0
MEM,lexmark,0.78,0.0,0.0,1.0,0
MEM,lexmark,0.8,0.0,0.0,1.0,0
MEM,lexmark,0.8200000000000001,0.0,0.0,1.0,0
MEM,lexmark,0.84,0.0,0.0,1.0,0
MEM,lexmark,0.86,0.0,0.0,1.0,0
MEM,lexmark,0.88,0.0,0.0,1.0,0
MEM,lexmark,0.9,0.0,0.0,1.0,0
MEM,lexmark,0.92,0.0,0.0,1.0,0
MEM,lexmark,0.9400000000000001,0.0,0.0,1.0,0
MEM,lexmark,0.96,0.0,0.0,1.0,0
MEM,lexmark,0.98,0.0,0.0,1.0,0
MEM,lexmark,1.0,0.0,0.0,1.0,0
MEM,viessmann,0.0,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.02,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.04,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.06,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.08,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.1,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.12,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.14,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.16,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.18,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.2,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.22,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.24,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.26,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.28,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.3,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.32,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.34,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.36,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.38,1.0,0.5664089950808152,0.4335910049191848,1423
MEM,viessmann,0.4,0.4075895994378074,0.9172413793103448,0.08275862068965523,580
MEM,viessmann,0.42,0.38861560084328883,0.9620253164556962,0.03797468354430378,553
MEM,viessmann,0.44,0.0,0.0,1.0,0
MEM,viessmann,0.46,0.0,0.0,1.0,0
MEM,viessmann,0.48,0.0,0.0,1.0,0
MEM,viessmann,0.5,0.0,0.0,1.0,0
MEM,viessmann,0.52,0.0,0.0,1.0,0
MEM,viessmann,0.54,0.0,0.0,1.0,0
MEM,viessmann,0.56,0.0,0.0,1.0,0
MEM,viessmann,0.58,0.0,0.0,1.0,0
MEM,viessmann,0.6,0.0,0.0,1.0,0
MEM,viessmann,0.62,0.0,0.0,1.0,0
MEM,viessmann,0.64,0.0,0.0,1.0,0
MEM,viessmann,0.66,0.0,0.0,1.0,0
MEM,viessmann,0.68,0.0,0.0,1.0,0
MEM,viessmann,0.7000000000000001,0.0,0.0,1.0,0
MEM,viessmann,0.72,0.0,0.0,1.0,0
MEM,viessmann,0.74,0.0,0.0,1.0,0
MEM,viessmann,0.76,0.0,0.0,1.0,0
MEM,viessmann,0.78,0.0,0.0,1.0,0
MEM,viessmann,0.8,0.0,0.0,1.0,0
MEM,viessmann,0.8200000000000001,0.0,0.0,1.0,0
MEM,viessmann,0.84,0.0,0.0,1.0,0
MEM,viessmann,0.86,0.0,0.0,1.0,0
MEM,viessmann,0.88,0.0,0.0,1.0,0
MEM,viessmann,0.9,0.0,0.0,1.0,0
MEM,viessmann,0.92,0.0,0.0,1.0,0
MEM,viessmann,0.9400000000000001,0.0,0.0,1.0,0
MEM,viessmann,0.96,0.0,0.0,1.0,0
MEM,viessmann,0.98,0.0,0.0,1.0,0
MEM,viessmann,1.0,0.0,0.0,1.0,0
MEMSYM,battery,0.0,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.02,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.04,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.06,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.08,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.1,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.12,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.14,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.16,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.18,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.2,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.22,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.24,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.26,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.28,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.3,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.32,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.34,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.36,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.38,1.0,0.594392523364486,0.405607476635514,1070
MEMSYM,battery,0.4,0.3560747663551402,0.9921259842519685,0.007874015748031482,381
MEMSYM,battery,0.42,0.3532710280373832,1.0,0.0,378
MEMSYM,battery,0.44,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.46,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.48,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.5,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.52,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.54,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.56,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.58,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.6,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.62,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.64,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.66,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.68,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.7000000000000001,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.72,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.74,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.76,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.78,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.8,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.8200000000000001,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.84,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.86,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.88,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.9,0.07850467289719626,1.0,0.0,84
MEMSYM,battery,0.92,0.010280373831775701,1.0,0.0,11
MEMSYM,battery,0.9400000000000001,0.002803738317757009,1.0,0.0,3
MEMSYM,battery,0.96,0.0,0.0,1.0,0
MEMSYM,battery,0.98,0.0,0.0,1.0,0
MEMSYM,battery,1.0,0.0,0.0,1.0,0
MEMSYM,lexmark,0.0,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.02,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.04,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.06,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.08,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.1,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.12,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.14,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.16,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.18,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.2,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.22,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.24,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.26,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.28,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.3,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.32,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.34,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.36,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.38,1.0,0.46153846153846156,0.5384615384615384,936
MEMSYM,lexmark,0.4,0.2777777777777778,0.9961538461538462,0.0038461538461538325,260
MEMSYM,lexmark,0.42,0.2767094017094017,1.0,0.0,259
MEMSYM,lexmark,0.44,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.46,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.48,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.5,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.52,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.54,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.56,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.58,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.6,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.62,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.64,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.66,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.68,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.7000000000000001,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.72,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.74,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.76,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.78,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.8,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.8200000000000001,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.84,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.86,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.88,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.9,0.0876068376068376,1.0,0.0,82
MEMSYM,lexmark,0.92,0.005341880341880342,1.0,0.0,5
MEMSYM,lexmark,0.9400000000000001,0.002136752136752137,1.0,0.0,2
MEMSYM,lexmark,0.96,0.0,0.0,1.0,0
MEMSYM,lexmark,0.98,0.0,0.0,1.0,0
MEMSYM,lexmark,1.0,0.0,0.0,1.0,0
MEMSYM,viessmann,0.0,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.02,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.04,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.06,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.08,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.1,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.12,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.14,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.16,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.18,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.2,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.22,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.24,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.26,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.28,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.3,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.32,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.34,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.36,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.38,1.0,0.6416022487702038,0.3583977512297962,1423
MEMSYM,viessmann,0.4,0.4617006324666198,0.9726027397260274,0.0273972602739726,657
MEMSYM,viessmann,0.42,0.4617006324666198,0.9726027397260274,0.0273972602739726,657
MEMSYM,viessmann,0.44,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.46,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.48,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.5,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.52,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.54,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.56,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.58,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.6,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.62,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.64,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.66,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.68,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.7000000000000001,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.72,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.74,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.76,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.78,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.8,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.8200000000000001,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.84,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.86,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.88,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.9,0.07519325368938862,1.0,0.0,107
MEMSYM,viessmann,0.92,0.02108222066057625,1.0,0.0,30
MEMSYM,viessmann,0.9400000000000001,0.0021082220660576245,1.0,0.0,3
MEMSYM,viessmann,0.96,0.0007027406886858749,1.0,0.0,1
MEMSYM,viessmann,0.98,0.0,0.0,1.0,0
MEMSYM,viessmann,1.0,0.0,0.0,1.0,0
RAG_BASE,battery,0.0,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.02,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.04,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.06,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.08,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.1,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.12,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.14,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.16,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.18,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.2,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.22,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.24,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.26,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.28,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.3,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.32,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.34,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.36,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.38,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.4,1.0,0.9009345794392524,0.09906542056074763,1070
RAG_BASE,battery,0.42,0.0,0.0,1.0,0
RAG_BASE,battery,0.44,0.0,0.0,1.0,0
RAG_BASE,battery,0.46,0.0,0.0,1.0,0
RAG_BASE,battery,0.48,0.0,0.0,1.0,0
RAG_BASE,battery,0.5,0.0,0.0,1.0,0
RAG_BASE,battery,0.52,0.0,0.0,1.0,0
RAG_BASE,battery,0.54,0.0,0.0,1.0,0
RAG_BASE,battery,0.56,0.0,0.0,1.0,0
RAG_BASE,battery,0.58,0.0,0.0,1.0,0
RAG_BASE,battery,0.6,0.0,0.0,1.0,0
RAG_BASE,battery,0.62,0.0,0.0,1.0,0
RAG_BASE,battery,0.64,0.0,0.0,1.0,0
RAG_BASE,battery,0.66,0.0,0.0,1.0,0
RAG_BASE,battery,0.68,0.0,0.0,1.0,0
RAG_BASE,battery,0.7000000000000001,0.0,0.0,1.0,0
RAG_BASE,battery,0.72,0.0,0.0,1.0,0
RAG_BASE,battery,0.74,0.0,0.0,1.0,0
RAG_BASE,battery,0.76,0.0,0.0,1.0,0
RAG_BASE,battery,0.78,0.0,0.0,1.0,0
RAG_BASE,battery,0.8,0.0,0.0,1.0,0
RAG_BASE,battery,0.8200000000000001,0.0,0.0,1.0,0
RAG_BASE,battery,0.84,0.0,0.0,1.0,0
RAG_BASE,battery,0.86,0.0,0.0,1.0,0
RAG_BASE,battery,0.88,0.0,0.0,1.0,0
RAG_BASE,battery,0.9,0.0,0.0,1.0,0
RAG_BASE,battery,0.92,0.0,0.0,1.0,0
RAG_BASE,battery,0.9400000000000001,0.0,0.0,1.0,0
RAG_BASE,battery,0.96,0.0,0.0,1.0,0
RAG_BASE,battery,0.98,0.0,0.0,1.0,0
RAG_BASE,battery,1.0,0.0,0.0,1.0,0
RAG_BASE,lexmark,0.0,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.02,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.04,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.06,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.08,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.1,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.12,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.14,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.16,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.18,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.2,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.22,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.24,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.26,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.28,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.3,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.32,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.34,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.36,1.0,0.9027777777777778,0.09722222222222221,936
RAG_BASE,lexmark,0.38,1.0,0.9027777777777778,0.09722222222222221,936
